都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
山口県,,山口県,,一の坂デイサービスセンター,イチノサカデイサービスセンター,通所介護,山口市後河原23－3,,34.184097,131.476364,083-941-6337,,083-941-6335,,株式会社 絆,3570301923,,,27名,,
山口県,,山口県,,ヨシヤデイサービス,ヨシヤデイサービス,通所介護,山口市徳地堀3939－1,,34.189011,131.636612,0835-52-0200,,0835-52-1577,,株式会社 ヨシヤ,3570301972,,,20名,,
山口県,,山口県,,夢のみずうみ村山口デイサービスセンター,ユメノミズウミムラヤマグチデイサービスセンター,通所介護,山口市中尾787－1,,34.201878,131.439957,083-995-2820,,083-995-2825,,社会福祉法人 夢のみずうみ村,3570302061,,,90名,,
山口県,,山口県,,ケアライフ小鯖デイサービスセンター,ケアライフオサバデイサービスセンター,通所介護,山口市下小鯖520,,34.14901,131.529938,083-941-1765,,083-941-1766,,有限会社ベストライフ,3570302293,,,45名,,
山口県,,山口県,,山口病院通所介護こもれ日,ヤマグチビョウインツウショカイゴコモレビ,通所介護,山口市駅通り2－8－5,,34.175171,131.480453,083-922-1865,,083-934-5050,,医療法人樹一会,3570302335,,,40名,,
山口県,,山口県,,あじす陽だまりの家デイサービス,アジスヒダマリノイエデイサービス,通所介護,山口市阿知須4724－1,,34.016357,131.343506,0836-65-5166,,0836-65-5166,,有限会社エム・エッチ・ティー企画,3570302426,,,20名,,
山口県,,山口県,,ニチイケアセンター郷,ニチイケアセンターゴウ,通所介護,山口市小郡下郷2203－1,,34.099152,131.390854,083-974-6455,,083-974-6456,,株式会社ニチイ学館,3570302566,,,30名,,
山口県,,山口県,,宅老所 あじす喜楽苑 つどい,タクロウショ アジスキラクエン ツドイ,通所介護,山口市阿知須3257－34,,34.010468,131.363266,0836-66-2100,,0836-66-2200,,株式会社きずな,3570302582,,,19名,,
山口県,,山口県,,デイサービス「マザーベル湯田温泉」,デイサービス「マザーベルユダオンセン」,通所介護,山口市湯田温泉4－3－15,,34.165436,131.455093,083-902-8080,,083-902-8155,,株式会社山口福祉サービス,3570302624,,,(1) 30名、(2) 10名,,
山口県,,山口県,,デイサービスセンター四つ葉,デイサービスセンターヨツバ,通所介護,山口市宮野下11384－1,,34.200893,131.502975,083-929-3591,,083-929-3592,,株式会社 聖,3570302921,,,25名,,
山口県,,山口県,,デイサービス にじのさと,デイサービス ニジノサト,通所介護,山口市仁保下郷734－1,,34.190407,131.542496,083-929-1100,,083-929-1105,,株式会社新栄ビルサービス,3570302939,,,24名,,
山口県,,山口県,,デイサービスセンター さらら,デイサービスセンター サララ,通所介護,山口市平井116－2,,34.162472,131.469467,083-901-3001,,083-901-3003,,ＹＧネクスト 株式会社,3570302970,,,25名,,
山口県,,山口県,,ケアホーム小郡デイサービスセンター,ケアホームオゴオリデイサービスセンター,通所介護,山口市小郡新町2－10－21,,34.114468,131.396133,083-974-5111,,083-974-5112,,医療法人社団山岸内科,3570302988,,,30名,,
山口県,,山口県,,デイサービスセンター おおうち,デイサービスセンター オオウチ,通所介護,山口市大内千坊6－11－2,,34.15773,131.493301,083-941-6170,,083-941-6188,,医療法人健伸会おおうちクリニック,3570303036,,,30名,,
山口県,,山口県,,なぎの森デイサービスセンター,ナギノモリデイサービスセンター,通所介護,山口市小郡下郷745－2,,34.099899,131.392532,083-976-4707,,083-976-4646,,医療法人清仁会,3570303093,,,32名,,
山口県,,山口県,,デイサービスセンター てしま旅館,デイサービスセンター テシマリョカン,通所介護,山口市阿知須7418－8,,34.016357,131.343506,0836-65-2248,,0836-65-3140,,てしま旅館株式会社,3570303119,,,19名,,
山口県,,山口県,,老人デイサービスセンターぬくもり山口,ロウジンデイサービスセンターヌクモリヤマグチ,通所介護,山口市小郡上郷森下4188－2,,34.134544,131.395523,083-902-6842,,083-902-6843,,株式会社ネハリ,3570303192,,,45名,,
山口県,,山口県,,ケアライフ山口デイサービスセンター,ケアライフヤマグチデイサービスセンター,通所介護,山口市大内問田3－18－10,,34.150906,131.484665,083-920-1765,,083-920-3765,,有限会社ベストライフ,3570303218,,,60名,,
山口県,,山口県,,テルマエ維新,テンジュクオンセンデイクラブ,通所介護,山口市湯田温泉2－5－20,,34.163231,131.456177,083-902-0270,,083-902-6503,,株式会社ベリーヒューマン,3571300528,,,34名,,
山口県,,山口県,,デイサービスセンター日日,デイサービスセンターニチニチ,通所介護,山口市大内長野708―2,,34.155766,131.514343,083-902-2333,,083-902-2777,,株式会社つながり,3570303267,,,25名,,
山口県,,山口県,,デイサービスふしの,デイサービスフシノ,通所介護,山口市矢原町14－24,,34.154984,131.452072,083-929-3883,,083-929-3288,,株式会社 大樹,3570303275,,,35名,,
山口県,,山口県,,デイサービスひなた,デイサービスヒナタ,通所介護,山口市宮野下1395－7,,34.184975,131.494919,083-929-3750,,083-902-1800,,合同会社山口福祉サービス,3570303283,,,80名,,
山口県,,山口県,,デイサービス双葉,デイサービスフタバ,通所介護,山口市佐山2768－1,,34.042114,131.346695,083-941-6620,,083-929-3700,,株式会社大樹,3570303325,,,35名,,
山口県,,山口県,,アス・ライフ,アス・ライフ,通所介護,山口市駅通り1－3－10,,34.172337,131.479141,083-941-5656,,083-941-5655,,社会福祉法人アス・ライフ,3570303408,,,25名,,
山口県,,山口県,,山口市秋穂デイサービスセンター,ヤマグチシアイオデイサービスセンター,通所介護,山口市秋穂東3993,,34.014965,131.444153,083-984-5772,,083-984-3835,,社会福祉法人博愛会,3570303424,,,29名,,
山口県,,山口県,,デイサービスセンター しずく,デイサービスセンター シズク,通所介護,山口市大内矢田北5－2－15,,34.155872,131.509811,083-902-8400,,083-902-8401,,医療法人社団 水生会,3570303499,,,59名,,
山口県,,山口県,,デイサービスセンター空音,デイサービスセンターソラオト,通所介護,山口市小郡下郷3358－3,,34.098232,131.394684,083-976-8427,,083-976-8437,,ＰＨａＭＣＳ株式会社,3570303549,,,25名,,
山口県,,山口県,,みんなのふるさと 通所介護事業所,ミンナノフルサト ツウショカイゴジギョウショ,通所介護,山口市小郡下郷1063－10,,34.103264,131.400955,083-973-2315,,083-973-5310,,特定非営利活動法人 みんなのふるさと,3570303564,,,30名,,
山口県,,山口県,,ツクイ山口,ツクイヤマグチ,通所介護,山口市大内御堀6－2－5,,34.16486,131.485657,083-934-7225,,083-934-7234,,株式会社ツクイ,3570303606,,,30名,,
山口県,,山口県,,ケアタウン日の山デイサービスセンター,ケアタウンヒノヤマデイサービスセンター,通所介護,山口市阿知須2581－1,,34.001125,131.353729,0836-39-8482,,0836-39-8528,,社会福祉法人 むべの里光栄,3570303689,,,50名,,
山口県,,山口県,,びーだまデイサービスセンター,ビーダマデイサービスセンター,通所介護,山口市桜畠1－3－42,,34.191917,131.496552,083-902-8002,,083-902-8055,,株式会社灯り,3570303721,,,20名,,
山口県,,山口県,,デイサービス湯田朝倉荘,デイサービスユダアサクラソウ,通所介護,山口市神田町1－14,,34.171501,131.456543,083-934-0220,,083-934-0221,,特定非営利活動法人クロスロード,3570303739,,,20名,,
山口県,,山口県,,第１奏拠 デイサービスセンター,ダイイチソウコ　デイサービスセンター,通所介護,山口市吉敷下東4－13－20,,34.161171,131.442413,083-902-5725,,083-902-5726,,合同会社 ＫｔＦ,3570303762,,,25名,,
山口県,,山口県,,デイサービスポラスケア,デイサービスポラスケア,通所介護,山口市湯田温泉1－1－7,,34.166039,131.460678,083-902-5551,,083-902-5550,,株式会社アドバンス,3570303788,,,(1) 35名、(2) 25名,,
山口県,,山口県,,ウェルネスセンター中央デイトレセンター,ウェルネスセンターチュウオウデイトレセンター,通所介護,山口市神田町1－42,,34.172115,131.458725,083-902-5290,,083-902-5294,,社会福祉法人青藍会,3570303812,,,55名,,
山口県,,山口県,,センチュリー２１デイサービスセンター,センチュリー２１デイサービスセンター,通所介護,宇部市山中126－1,,34.059078,131.327347,0836-62-1021,,0836-62-1027,,社会福祉法人 愛世会,3570200257,,,25名,,
山口県,,山口県,,アスワン山荘デイサービスセンター,アスワンサンソウデイサービスセンター,通所介護,宇部市二俣瀬山王坂40－221,,33.951824,131.247314,0836-62-2000,,0836-62-1007,,社会福祉法人 アスワン山荘,3570200281,,,33名,,
山口県,,山口県,,むべの里デイサービスセンター,ムベノサトデイサービスセンター,通所介護,宇部市厚南北3－1－37,,34.00182,131.213959,0836-44-0260,,0836-39-7433,,社会福祉法人 むべの里光栄,3570200406,,,160名,,
山口県,,山口県,,宇部あかり園デイサービスセンター,ウベアカリエンデイサービスセンター,通所介護,宇部市西岐波229－105,,33.974148,131.28624,0836-51-1001,,0836-51-6325,,社会福祉法人 博愛会,3570200414,,,45名,,
山口県,,山口県,,楠園デイサービスセンター,クスノキエンデイサービスセンター,通所介護,宇部市船木向ヒ833－3,,34.052166,131.207214,0836-67-1182,,0836-67-1184,,社会福祉法人 扶老会,3577700051,,,25名,,
山口県,,山口県,,ニチイケアセンター西岐波,ニチイケアセンターニシキワ,通所介護,宇部市西岐波浜田1545－1,,33.969315,131.307983,0836-54-0582,,0836-54-0585,,株式会社 ニチイ学館,3570200190,,,28名,,
山口県,,山口県,,宇部西デイサービス,ウベニシデイサービス,通所介護,宇部市際波287－1,,33.996155,131.224411,0836-45-1223,,0836-45-1224,,医療法人 和同会,3570200786,,,30名,,
山口県,,山口県,,ひらきデイサービスセンター,ヒラキデイサービスセンター,通所介護,宇部市開1－6－21,,33.961891,131.278381,0836-43-7527,,0836-29-5055,,社会福祉法人 むべの里光栄,3570200836,,,50名,,
山口県,,山口県,,デイサービス オアシスことしば,デイサービス オアシスコトシバ,通所介護,宇部市寿町3－2－5,,33.951752,131.253403,0836-37-6512,,0836-37-6613,,株式会社レナール,3570200984,,,30名,,
山口県,,山口県,,むべの里デイサービスセンター中山,ムベノサトデイサービスセンターナカヤマ,通所介護,宇部市中山字中堀1135－1,,33.985443,131.245743,0836-43-7887,,0836-39-5712,,社会福祉法人 むべの里光栄,3570201040,,,50名,,
山口県,,山口県,,むべの里デイサービスセンターはぎわら,ムベノサトデイサービスセンターハギワラ,通所介護,宇部市今村北5－10－38,,33.961121,131.304749,0836-54-0661,,0836-54-0662,,社会福祉法人 むべの里光栄,3570201164,,,85名,,
山口県,,山口県,,片倉温泉くぼたデイサービスセンター,カタクラオンセンクボタデイサービスセンター,通所介護,宇部市西岐波5351－1,,33.973259,131.298447,0836-51-9360,,0836-51-9490,,有限会社 片倉温泉くぼた,3570201370,,,65名,,
山口県,,山口県,,神原苑神原デイサービスセンター,カミハラエンカミハラデイサービスセンター,通所介護,宇部市神原町2－4－40,,33.948448,131.260391,0836-35-5662,,0836-35-5685,,社会福祉法人 神原苑,3570201438,,,20名,,
山口県,,山口県,,フレンドサービス,フレンドサービス,通所介護,宇部市中宇部1964,,33.976761,131.251633,0836-33-7093,,0836-33-7091,,有限会社 フレンドサービス,3570200968,,,25名,,
山口県,,山口県,,デイサービスセンターおの,デイサービスセンターオノ,通所介護,宇部市小野8294－2,,34.115211,131.320633,0836-64-2002,,0836-64-2002,,有限会社 いのうえ,3570201545,,,20名,,
山口県,,山口県,,リハビリステップげんき,リハビリステップゲンキ,通所介護,宇部市末広町1－13,,33.937401,131.265366,0836-33-6220,,0836-33-7149,,医療生活協同組合健文会,3570201677,,,(1) 40名、(2) 38名,,
山口県,,山口県,,ケアビレッジ桜 壱番館デイサービス,ケアハウスサクラデイサービスセンター,通所介護,宇部市西岐波2068－1,,33.969826,131.312958,0836-51-3386,,0836-39-7798,,株式会社サクラ,3570201735,,,20名,,
山口県,,山口県,,デイサービスセンター 宇部あいおい苑,デイサービスセンター ウベアイオイエン,通所介護,宇部市恩田町3－8－1,,33.947147,131.265594,0836-34-3100,,0836-34-2100,,社会福祉法人 ひとつの会,3570201776,,,28名,,
山口県,,山口県,,デイサービスセンター未来,デイサービスセンターミライ,通所介護,宇部市船木1017－3,,34.052166,131.207214,0836-67-3012,,0836-67-3030,,株式会社 愛優会,3570202014,,,20名,,
山口県,,山口県,,ケアビレッジきわなみ デイサービスセンター,ケアビレッジキワナミ デイサービスセンター,通所介護,宇部市際波725－6,,33.99469,131.222946,0836-39-3313,,0836-39-3310,,株式会社 きわなみ,3570202105,,,20名,,
山口県,,山口県,,デイサービスセンターゆず,デイサービスセンターユズ,通所介護,宇部市船木1017－4,,34.052166,131.207214,0836-67-3014,,0836-67-3015,,株式会社 愛優会,3570202204,,,20名,,
山口県,,山口県,,ひだまりの花,ヒダマリノハナ,通所介護,宇部市ひらき台2－25－8,,33.951824,131.247314,0836-35-2141,,0836-38-7040,,合同会社ひだまりねっと,3570202287,,,26名,,
山口県,,山口県,,ドリームライフ　アポロデイサービスセンター,ドリームライフ　アポロデイサービスセンター,通所介護,宇部市中宇部1858－30,,33.977917,131.252457,0836-37-0070,,0836-37-0071,,山口アポロ石油株式会社,3570202303,,,35名,,
山口県,,山口県,,むべの里デイサービスセンター東芝中,ムベノサトデイサービスセンターヒガシシバナカ,通所介護,宇部市開1－6－21,,33.961891,131.278381,0836-39-9006,,0836-37-0775,,社会福祉法人むべの里光栄,3570202485,,,60名,,
山口県,,山口県,,きわなみ苑デイサービスセンター,キワナミエンデイサービスセンター,通所介護,宇部市際波663－3,,33.993267,131.223969,0836-39-9087,,0836-39-9775,,株式会社きわなみ,3570202618,,,23名,,
山口県,,山口県,,デイサービス来夢,デイサービスライム,通所介護,宇部市船木1017－5,,34.052166,131.207214,0836-67-3013,,0836-67-3131,,株式会社愛優会,3570202626,,,20名,,
山口県,,山口県,,やまもとクリニックデイサービスセンター有るる,ヤマモトクリニックデイサービスセンター,通所介護,宇部市黒石北3－1－57,,33.98431,131.21286,0836-39-9528,,0836-39-9474,,医療法人社団厚心会,3570202667,,,30名,,
山口県,,山口県,,まどか苑厚南北デイサービスセンター,マドカエンコウナンキタデイサービスセンター,通所介護,宇部市厚南北2－4－14,,33.99873,131.216736,0836-44-2277,,0836-45-1511,,まどか福祉サービス株式会社,3570202683,,,20名,,
山口県,,山口県,,ケアビレッジ桜 弐番館デイサービス,ケアハウスサクラニバンカンデイサービスセンター,通所介護,宇部市西岐波2066,,33.969315,131.307983,0836-51-3386,,0836-39-7798,,株式会社サクラ,3570202717,,,20名,,
山口県,,山口県,,デイサービス「Ｅｎｊｙｕ」,デイサービス「Ｅｎｊｙｕ」,通所介護,宇部市西岐波732－1,,33.965382,131.329224,0836-54-1070,,0836-51-3600,,医療法人太白会,3570202741,,,25名,,
山口県,,山口県,,宅老所喜楽苑山村,タクロウショキラクエンヤマムラ,通所介護,宇部市西岐波2636－7,,33.969315,131.307983,0836-39-6000,,0836-39-6001,,有限会社ミセスヘルパー,3570202766,,,23名,,
山口県,,山口県,,あさひデイサービスセンター則貞,アサヒデイサービスセンターノリサダ,通所介護,宇部市則貞3－10－41,,33.944351,131.279968,0836-38-3545,,0836-38-3546,,株式会社アサヒコーポレィション,3570202816,,,25名,,
山口県,,山口県,,かわ村デイサービスセンター,カワムラデイサービスセンター,通所介護,宇部市川上720－9,,33.982861,131.273453,0836-37-0007,,0836-36-0006,,株式会社河村福祉サービス,3570202824,,,75名,,
山口県,,山口県,,リハビリデイサービスあい,リハビリデイサービスアイ,通所介護,宇部市中村1－2－21,,33.967937,131.260574,0836-43-9800,,0836-43-9801,,有限会社本池,3570202857,,,25名,,
山口県,,山口県,,若菜東岐波デイサービス,ワカナヒガシキワデイサービス,通所介護,宇部市東岐波5436－4,,33.97155,131.346451,0836-39-8855,,0836-39-8114,,医療法人かむらクリニック,3570202949,,,27名,,
山口県,,山口県,,第２希望苑デイサービスセンター,ダイ２キボウエンデイサービスセンター,通所介護,宇部市西宇部南4－11－2,,34.003635,131.219116,0836-43-6221,,0836-43-6222,,株式会社ＹＩＣトラスト,3570203046,,,20名,,
山口県,,山口県,,第３希望苑デイサービスセンター,ダイ３キボウエンデイサービスセンター,通所介護,宇部市中宇部1570－1,,33.968807,131.256851,0836-43-6660,,0836-43-6661,,株式会社ＹＩＣトラスト,3570203186,,,35名,,
山口県,,山口県,,デイサービス星華,デイサービスセイカ,通所介護,宇部市船木1017－1,,34.052166,131.207214,0836-67-3016,,0836-67-3017,,株式会社 愛優会,3570203285,,,20名,,
山口県,,山口県,,デイサービスセンター アポロプラス,デイサービスセンター アポロプラス,通所介護,宇部市中宇部1858－1,,33.977917,131.252457,0836-37-0070,,0836-37-0071,,山口アポロ石油株式会社,3570203293,,,30名,,
山口県,,山口県,,むべの里デイサービスセンター厚南,ムベノサトデイサービスセンターコウナン,通所介護,宇部市黒石北4－5－39,,33.986034,131.204865,0836-39-7563,,0836-39-7328,,社会福祉法人 むべの里光栄,3570203335,,,40名,,
山口県,,山口県,,セントヒルデイサービスこうなん,セントヒルデイサービスコウナン,通所介護,宇部市妻崎開作108,,33.978737,131.217499,0836-44-2116,,0836-39-6166,,医療法人 聖比留会,3570203392,,,37名,,
山口県,,山口県,,かわ村デイサービスセンター海の家,カワムラデイサービスセンターウミノイエ,通所介護,宇部市東岐波1464－1,,33.980255,131.331787,0836-58-5511,,0836-58-5525,,株式会社 河村福祉サービス,3570203418,,,35名,,
山口県,,山口県,,若菜楠デイサービス,ワカナクスノキデイサービス,通所介護,宇部市東万倉652－1,,34.056759,131.243347,0836-69-0018,,0836-67-0016,,医療法人 かむらクリニック,3570203525,,,27名,,
山口県,,山口県,,デイサービスセンター 友癒,デイサービスセンター　ユウユ,通所介護,宇部市妻崎開作269－6,,33.981361,131.213959,0836-43-7933,,0836-43-7934,,有限会社 フレンドサービス,3570203558,,,25名,,
山口県,,山口県,,デイサービスセンター ここわ,デイサービスセンター ココワ,通所介護,宇部市際波701,,33.992233,131.222122,0836-45-0500,,0836-45-0501,,株式会社 きわなみ,3570203574,,,25名,,
山口県,,山口県,,デイサービスきたえるーむ上宇部,デイサービスキタエルームカミウベ,通所介護,宇部市中尾1－7－13,,33.96917,131.267532,0836-39-8699,,0836-39-8696,,株式会社宇部スイミングスクール,3570203624,,,(1) 30名、(2) 30名,,
山口県,,山口県,,デイサービスほっとスマイル 心,デイサービスホットスマイル ココロ,通所介護,宇部市居能町1－2－13,,33.964828,131.231247,0836-29-0301,,0836-29-0303,,合同会社ほっとスマイル,3570203657,,,35名,,
山口県,,山口県,,デイサービス 心,デイサービス　シン,通所介護,宇部市妻崎開作32－1,,33.982269,131.219681,0836-43-6326,,0836-43-6327,,株式会社とい,3570203699,,,25名,,
山口県,,山口県,,デイサービスセンター立花,デイサービスセンターリッカ,通所介護,宇部市浜田3－24－1,,33.988995,131.229309,0836-43-6713,,0836-39-3001,,ホームナース立花株式会社,3570203715,,,20名,,
山口県,,山口県,,私の家Ｌｉｖｉｎｇ,ワタシノイエＬｉｖｉｎｇ,通所介護,宇部市浜田3－1－6,,33.989483,131.232254,0836-38-8111,,0836-38-8112,,有限会社フォーマックス,3570203731,,,25名,,
山口県,,山口県,,はーとけあさんちの生活支援,ハートケアサンチノセイカツシエン,通所介護,宇部市草江4－11－38－5,,33.934425,131.268692,0836-39-7311,,0836-39-6924,,はーとけあ株式会社,3570203798,,,20名,,
山口県,,山口県,,早稲田イーライフきらら,ワセダイーライフキララ,通所介護,宇部市松山町1－14－13,,33.946365,131.252792,0836-39-8817,,0836-43-6780,,株式会社アントレッド,3570203855,,,(1) 20名、(2) 20名,,
山口県,,山口県,,ＪＡ山口県デイサービス宇部,ＪＡヤマグチケンデイサービスウベ,通所介護,宇部市厚南中央1－7－10,,33.996037,131.220444,0836-45-0320,,0836-45-0325,,山口県農業協同組合,3570203913,,,30名,,
山口県,,山口県,,かわ村デイサービスセンター宇部南,カワムラデイサービスセンターウベミナミ,通所介護,宇部市浜町2－11－12,,33.964977,131.234177,0836-37-3838,,0836-37-3839,,株式会社河村福祉サービス,3570203947,,,35名,,
山口県,,山口県,,若菜楠デイサービス南館,ワカナクスノキデイサービスミナミカン,通所介護,宇部市東万倉652－1,,34.056759,131.243347,0836-69-0018,,0836-67-0016,,医療法人かむらクリニック,3570203970,,,27名,,
山口県,,山口県,,デイサービスきたえるーむ西宇部,デイサービスキタエルームニシウベ,通所介護,宇部市厚南北1－3－23　際波グランフォート2号,,33.999413,131.218506,0836-38-8180,,0836-38-8190,,株式会社宇部スイミングスクール,3570204036,,,(1) 25名、(2) 25名,,
山口県,,山口県,,若菜東岐波デイサービス新館,ワカナヒガシキワデイサービスシンカン,通所介護,宇部市東岐波5436－4,,33.97155,131.346451,0836-39-8855,,0836-39-8114,,医療法人かむらクリニック,3570204069,,,20名,,
山口県,,山口県,,デイサービスセンター メルローズ,デイサービスセンター メルローズ,通所介護,宇部市際波726－3,,33.99469,131.222946,0836-39-3303,,0836-39-3265,,株式会社きわなみ,3570204101,,,30名,,
山口県,,山口県,,ツクイ宇部,ツクイウベ,通所介護,宇部市岬町2－1－18,,33.932549,131.265549,0836-38-6113,,0836-38-6114,,株式会社ツクイ,3570204135,,,33名,,
山口県,,山口県,,ツクイ宇部厚南,ツクイウベコウナン,通所介護,宇部市厚南中央6－3－22,,33.99081,131.210464,0836-45-2910,,0836-45-2911,,株式会社ツクイ,3570204143,,,60名,,
山口県,,山口県,,リハビリデイサービスエール,リハビリデイサービスエール,通所介護,宇部市中村2－6－11,,33.963165,131.263199,0836-39-5857,,0836-39-5861,,株式会社エール,3570204192,,,60名,,
山口県,,山口県,,デイサービスセンターオパール光栄,デイサービスセンターオパールコウエイ,通所介護,宇部市東岐波5860－10－1,,33.980255,131.331787,0836-39-7228,,0836-39-7221,,社会福祉法人 むべの里光栄,3570204218,,,70名,,
山口県,,山口県,,日の山園 向陽デイサービスセンター,ヒノヤマエンショウヨウデイサービスセンター,通所介護,宇部市東岐波4940－1,,33.970448,131.331055,0836-39-6752,,0836-39-6753,,社会福祉法人 むべの里光栄,3570204234,,,35名,,
山口県,,山口県,,デイサービスセンター優,デイサービスセンターユウ,通所介護,宇部市東岐波道田1381－7,,33.980255,131.331787,0836-38-8880,,0836-38-8881,,社会福祉法人 むべの里光栄,3570204242,,,25名,,
山口県,,山口県,,むべの里デイサービスセンターららら,ムベノサトデイサービスセンターラララ,通所介護,宇部市中村2－7－43,,33.962955,131.261032,0836-21-5360,,0836-21-5253,,社会福祉法人 むべの里光栄,3570204283,,,(1) 60名、(2) 25名,,
山口県,,山口県,,デイサービス愛華,デイサービスアイカ,通所介護,宇部市船木1016－1,,34.052166,131.207214,0836-39-6702,,0836-39-6703,,株式会社 愛優会,3570204416,,,20名,,
山口県,,山口県,,リハビリデイサービスプラスワン宇部店,リハビリデイサービスプラスワンウベテン,通所介護,宇部市常藤町5－25アビリティ常藤町1階テナントＡ,,33.947807,131.254333,0836-39ｰ6010,,050-36066681,,合同会社アズユー,3570204481,,,(1) 30名、(2) 30名,,
山口県,,山口県,,むべの里デイサービスセンター東本町,ムベノサトデイセンターヒガシホンマチ,通所介護,宇部市東本町1－2－7,,33.948799,131.247253,0836-37-1515,,0836-31-6911,,社会福祉法人むべの里光栄,3570204507,,,30名,,
山口県,,山口県,,障がい者（児）デイサービスセンターひろ君の家,ショウガイシャ（ジ）デイサービスセンターヒロクンノイエ,通所介護,宇部市善和573－1,,34.022247,131.291168,0836-62-5717,,0836-62-5718,,合同会社サポートセンターぴっころ,3570204515,,,20名,,
山口県,,山口県,,デイサービスセービング浜町,デイサービスセービングハママチ,通所介護,宇部市浜町2－4－11,,33.964905,131.235687,0836-35-5077,,0836-35-5006,,株式会社セービング,3570204598,,,30名,,
山口県,,山口県,,秋吉デイサービスセンター,アキヨシデイサービスセンター,通所介護,美祢市秋芳町秋吉5243－3,,34.232285,131.297791,0837-62-1170,,0837-62-0337,,社会福祉法人 豊徳会,3577900081,,,30名,,
山口県,,山口県,,デイサービスセンター ありがとう,デイサービスセンター アリガトウ,通所介護,美祢市大嶺町東分1215－1,,34.181614,131.212418,0837-52-5370,,0837-52-5370,,有限会社 富喜,3571300262,,,20名,,
山口県,,山口県,,デイサービスえにし,デイサービスエニシ,通所介護,美祢市秋芳町秋吉5442－2,,34.232285,131.297791,0837-63-0033,,0837-63-0066,,ケア・イノベーション株式会社,3571300486,,,30名,,
山口県,,山口県,,ＪＡデイサービス美祢,ＪＡデイサービスミネ,通所介護,美祢市大嶺町東分来福台4－15－7,,34.1852,131.196472,0837-54-0567,,0837-54-0569,,ＪＡ協同サポート山口株式会社,3571300635,,,28名,,
山口県,,山口県,,デイサービス施設明寿香園,デイサービスシセツアスカエン,通所介護,山陽小野田市小野田11324－10,,33.957695,131.172302,0836-84-5507,,0836-84-4630,,社会福祉法人 長寿会,3570900088,,,30名,,
山口県,,山口県,,高千帆苑デイサービスセンター,タカチホエンデイサービスセンター,通所介護,山陽小野田市有帆10662－8,,34.019894,131.213226,0836-84-0317,,0836-84-7032,,社会福祉法人 健寿会,3570900104,,,30名,,
山口県,,山口県,,サンライフ山陽デイサービスセンター,サンライフサンヨウデイサービスセンター,通所介護,山陽小野田市埴生2156,,34.044708,131.076096,0836-76-3443,,0836-76-3435,,社会福祉法人 山陽福祉会,3577700044,,,30名,,
山口県,,山口県,,デイサービス有帆,デイサービスアリホ,通所介護,山陽小野田市有帆535－117,,34.013245,131.206268,0836-84-3838,,0836-84-5323,,医療法人社団 村重医院,3570900252,,,40名,,
山口県,,山口県,,医療法人社団民正会 デイサービスかがやき,イリョウホウジンシャダンミンセイカイ デイサービスカガヤキ,通所介護,山陽小野田市山川46－1,,34.055737,131.157822,0836-72-0300,,0836-72-1118,,医療法人 社団 民正会,3577700192,,,45名,,
山口県,,山口県,,むべの里デイサービスセンター住吉,ムベノサトデイサービスセンタースミヨシ,通所介護,山陽小野田市住吉本町2－5－12,,33.980991,131.179321,0836-81-1015,,0836-81-1016,,社会福祉法人 むべの里光栄,3571600075,,,50名,,
山口県,,山口県,,デイサービスセンターひだまり,デイサービスセンターヒダマリ,通所介護,山陽小野田市桜1－3－2,,34.053429,131.155624,0836-71-2002,,0836-71-1701,,医療法人 健仁会,3571600133,,,50名,,
山口県,,山口県,,むべの里デイサービスセンター湯ノ峠,ムベノサトデイサービスセンターユノトウ,通所介護,山陽小野田市鴨庄1033－2,,34.074749,131.168015,0836-71-1211,,0836-72-3222,,社会福祉法人 むべの里光栄,3571600265,,,40名,,
山口県,,山口県,,デイサービス 笑家,デイサービス　ワラヤ,通所介護,山陽小野田市有帆猪窪1296,,34.019894,131.213226,0836-39-7767,,0836-39-7767,,有限会社 楽庵,3571600497,,,19名,,
山口県,,山口県,,フクシア須恵デイサービスセンター,フクシアスエデイサービスセンター,通所介護,山陽小野田市港町1－1,,33.975597,131.178833,0836-81-1800,,0836-81-1888,,社会福祉法人 健仁会,3570202584,,,50名,,
山口県,,山口県,,デイサービスよりそい,デイサービスヨリソイ,通所介護,山陽小野田市小野田3851－11,,33.961617,131.186203,0836-43-7110,,0836-43-7126,,株式会社 ホットスペース,3571600752,,,20名,,
山口県,,山口県,,のんびり村厚狭 デイサービス,ノンビリムラアサ デイサービス,通所介護,山陽小野田市鴨庄4－4,,34.07349,131.166428,0836-71-2030,,0836-71-2031,,株式会社ホームケアサービス山口,3571600794,,,30名,,
山口県,,山口県,,デイサービス わけん,デイサービス ワケン,通所介護,山陽小野田市新生2－8－10,,34.000603,131.177292,0836-39-7773,,0836-84-5522,,株式会社 和妍,3570203673,,,20名,,
山口県,,山口県,,リハビリデイサービスプラスワン,リハビリデイサービスプラスワン,通所介護,山陽小野田市セメント町6－2,,33.977722,131.175964,0836-39-7887,,050-36060424,,合同会社アズユー,3571600950,,,(1) 30名、(2) 30名,,
