都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
山口県,,山口県,,すさ苑居宅介護支援事業所,,居宅介護支援,萩市須佐1378－1,,34.62389,131.623734,08387-6-3146,,08387-6-3148,,社会福祉法人 寿幸会,3578100061,,,,,
山口県,,山口県,,あさひ居宅介護支援事業所,,居宅介護支援,萩市佐々並2494－1,,34.265903,131.456161,0838-56-0003,,0838-56-0004,,医療法人 丘病院,3578100103,,,,,
山口県,,山口県,,オアシスはぎ園居宅介護支援事業所,,居宅介護支援,萩市大井1689－13,,34.468403,131.458984,0838-28-5155,,0838-28-5156,,社会福祉法人 山口県社会福祉事業団,3570400246,,,,,
山口県,,山口県,,萩市指定居宅介護支援事業所かがやき,,居宅介護支援,萩市椿2398－1,,34.393936,131.403122,0838-24-4717,,0838-24-4121,,社会福祉法人 萩市社会福祉事業団,3570400287,,,,,
山口県,,山口県,,萩社協居宅介護支援事業所,,居宅介護支援,萩市福井下3999－6,,34.417358,131.475433,0838-52-0339,,0838-52-0340,,社会福祉法人萩市社会福祉協議会,3570400782,,,,,
山口県,,山口県,,田町診療所居宅介護支援事業所,,居宅介護支援,萩市下五間町50,,34.413376,131.401505,0838-26-3456,,0838-21-7456,,医療法人社団 田町診療所,3570400477,,,,,
山口県,,山口県,,ケアサポート四季,,居宅介護支援,萩市土原35－3たなかセンタービル,,34.405632,131.407639,0838-21-7272,,0838-21-7274,,合同会社 ケアサポート四季,3570400642,,,,,
山口県,,山口県,,萩ほの花居宅介護支援事業所,,居宅介護支援,萩市東田町61－　岩崎ビル201号,,34.411926,131.402344,0838-21-5370,,0838-21-5380,,合同会社萩ほの花,3570400857,,,,,
山口県,,山口県,,ケアパートナーいろは,,居宅介護支援,萩市弥富下4083－1,,34.537964,131.647446,08387-8-5555,,08387-8-5555,,合同会社ケアパートナーいろは,3570400865,,,,,
山口県,,山口県,,ＪＡ介護支援センター萩,,居宅介護支援,萩市椿3032,,34.398888,131.400803,0838-26-0111,,,,ＪＡ協同サポート山口株式会社,3570400923,,,,,
山口県,,山口県,,社会福祉法人 阿武町社会福祉協議会指定居宅介護支援事業所,,居宅介護支援,阿武郡阿武町奈古3081－5,,34.515255,131.516464,08388-2-3313,,08388-2-3615,,社会福祉法人 阿武町社会福祉協議会,3578100145,,,,,
山口県,,山口県,,岩国市地域包括支援センター,,介護予防支援,岩国市今津町1－14－51,,34.167225,132.219208,0827-29-2566,,0827-22-0928,,岩国市,3500800010,,,,,
山口県,,山口県,,岩国市岩国第五包括支援センター,,介護予防支援,岩国市錦町広瀬1067－1,,34.274345,131.921814,0827-71-0055,,0827-71-0033,,社会福祉法人錦福祉会,3500800028,,,,,
山口県,,山口県,,岩国市岩国第一地域包括支援センター,,介護予防支援,岩国市牛野谷町2－12－38,,34.154606,132.199844,0827-34-1577,,0827-34-1578,,医療法人社団まりふ会,3500800036,,,,,
山口県,,山口県,,岩国市岩国第二地域包括支援センター,,介護予防支援,岩国市多田1115,,34.181149,132.162384,0827-44-0700,,0827-44-0701,,医療法人新生会,3500800044,,,,,
山口県,,山口県,,岩国市岩国第三地域包括支援センター,,介護予防支援,岩国市藤生町1－17－26,,34.113422,132.199692,0827-34-1313,,0827-34-1314,,社会福祉法人平成記念会,3500800051,,,,,
山口県,,山口県,,和木町地域包括支援センター,,介護予防支援,玖珂郡和木町和木1－1－1,,34.201897,132.218338,0827-52-2196,,0827-52-7277,,和木町,3507200016,,,,,
山口県,,山口県,,柳井市地域包括支援センター,,介護予防支援,柳井市南町1－10－2,,33.964119,132.101364,0820-22-2111,,,,柳井市,3501200012,,,,,
山口県,,山口県,,周防大島町地域包括支援センター,,介護予防支援,大島郡周防大島町土居1325－1,,33.913338,132.308136,0820-73-5506,,0820-73-5006,,周防大島町,3507100018,,,,,
山口県,,山口県,,上関町地域包括支援センター,,介護予防支援,熊毛郡上関町長島448,,33.82235,132.078217,0820-65-5113,,,,上関町,3507310013,,,,,
山口県,,山口県,,田布施地域包括支援センター,,介護予防支援,熊毛郡田布施町宿井406,,33.965446,132.027832,0820-53-1292,,0820-53-2940,,社会福祉法人施福会,3507330011,,,,,
山口県,,山口県,,平生町高齢者地域包括支援センター,,介護予防支援,熊毛郡平生町平生村618－2,,33.945328,132.07637,0820-56-8000,,,,社会福祉法人平生町社会福祉協議会,3507340010,,,,,
山口県,,山口県,,下松市地域包括支援センター,,介護予防支援,下松市大手町3－3－3,,34.014641,131.869873,0833-45-1838,,,,下松市,3500700012,,,,,
山口県,,山口県,,光市基幹型地域包括支援センター,,介護予防支援,光市光井2－2－1光市総合福祉センターあいぱーく光,,33.952576,131.953812,0833-74-3002,,,,光市基幹型地域包括支援センター,3501000016,,,,,
山口県,,山口県,,光市東部地域包括支援センター,,介護予防支援,光市光井2－2－1　光市総合福祉センターあいぱーく光内,,33.952576,131.953812,0833-74-3061,,0833-74-3093,,社会福祉法人光市社会福祉協議会,3501000032,,,,,
山口県,,山口県,,周南東部地域包括支援センター,,介護予防支援,周南市久米1533－3,,34.041332,131.849213,0834-29-1155,,,,社会福祉法人鼓ヶ浦整肢学園,3501500015,,,,,
山口県,,山口県,,つづみ園地域包括支援センター,,介護予防支援,周南市瀬戸見町12－30,,34.050682,131.832703,0834-28-7055,,0834-28-7061,,社会福祉法人周南市社会福祉事業団,3501500023,,,,,
山口県,,山口県,,徳山医師会地域包括支援センター,,介護予防支援,周南市東山町6－28,,34.049595,131.816147,0834-32-9035,,,,一般社団法人徳山医師会,3501500031,,,,,
山口県,,山口県,,周南西部地域包括支援センター,,介護予防支援,周南市古川町1－17,,34.069176,131.777283,0834-62-6301,,,,社会福祉法人周南市社会福祉協議会,3501500049,,,,,
山口県,,山口県,,周南北部地域包括支援センター,,介護予防支援,周南市須々万本郷2502,,34.112503,131.864151,0834-87-2000,,,,社会福祉法人鹿野福祉会,3501500056,,,,,
山口県,,山口県,,防府市地域包括支援センター,,介護予防支援,防府市寿町7－1,,34.052055,131.563461,0835-25-2964,,,,防府市,3500600014,,,,,
山口県,,山口県,,防府西地域包括支援センター,,介護予防支援,防府市台道1684,,34.052521,131.480865,0835-32-3310,,0835-32-2416,,社会福祉法人博愛会,3500600030,,,,,
山口県,,山口県,,防府南地域包括支援センター,,介護予防支援,防府市新田1629－1,,34.028366,131.577606,0835-28-7002,,,,医療法人松寿会,3500600055,,,,,
山口県,,山口県,,防府北地域包括支援センター,,介護予防支援,防府市高井544,,34.071266,131.554276,0835-28-7215,,0835-28-7623,,社会福祉法人ひとつの会,3500600071,,,,,
山口県,,山口県,,防府東地域包括支援センター,,介護予防支援,防府市岸津2－24－20,,34.049118,131.593491,0835-27-0150,,0835-27-0980,,社会福祉法人 周陽福祉会,3500600063,,,,,
山口県,,山口県,,山口市基幹型地域包括支援センター,,介護予防支援,山口市亀山町2－1,,34.178391,131.474396,083-934-2758,,083-934-2647,,山口市,3500300011,,,,,
山口県,,山口県,,山口市中央地域包括支援センター,,介護予防支援,山口市朝倉町5－4,,34.175125,131.453796,083-934-3338,,083-934-3487,,（福）恩賜財団済生会支部山口県済生会,3500300029,,,,,
山口県,,山口県,,山口市川東地域包括支援センター,,介護予防支援,山口市鋳銭司5435－1,,34.080338,131.448883,083-986-2077,,083-986-2107,,（福）相清福祉会,3500300037,,,,,
山口県,,山口県,,山口市川西地域包括支援センター,,介護予防支援,山口市小郡下郷609－5,,34.102661,131.392075,083-976-5711,,,,社会福祉法人山口市社会福祉協議会,3500300045,,,,,
山口県,,山口県,,山口市北東地域包括支援センター,,介護予防支援,山口市大内矢田北5－12－7,,34.154171,131.509247,083-941-6672,,,,医療法人社団水生会,3500300052,,,,,
山口県,,山口県,,山口市鴻南地域包括支援センター,,介護予防支援,山口市黒川3363,,34.131638,131.438644,083-934-3333,,,,社会福祉法人博愛会,3500300060,,,,,
山口県,,山口県,,山口市北東第２地域包括支援センター,,介護予防支援,山口市仁保中郷2316－2,,34.199314,131.576553,083-929-1414,,083-929-1515,,医療法人社団 水生会,3500300078,,,,,
山口県,,山口県,,山口市川西第２地域包括支援センター,,介護予防支援,山口市阿知須4226,,34.016357,131.343506,0836-39-9012,,0836-39-9013,,社会福祉法人山口市社会福祉協議会,3500300086,,,,,
山口県,,山口県,,宇部市北部東地域包括支援センター,,介護予防支援,宇部市二俣瀬山王坂40－221,,33.951824,131.247314,0836-62-5858,,0836-62-5959,,社会福祉法人アスワン山荘,3500200039,,,,,
山口県,,山口県,,宇部市東部第２地域包括支援センター,,介護予防支援,宇部市西岐波229－105,,33.974148,131.28624,0836-39-6151,,0836-39-6502,,社会福祉法人 博愛会,3500200055,,,,,
山口県,,山口県,,宇部市西部第１地域包括支援センター,,介護予防支援,宇部市際波字東河田287－1,,34.00695,131.21312,0836-45-3969,,0836-45-1224,,医療法人 和同会,3500200063,,,,,
山口県,,山口県,,宇部市西部第２地域包括支援センター,,介護予防支援,宇部市妻崎開作470－3,,33.98378,131.204315,0836-43-9307,,0836-43-9308,,医療法人 博愛会,3500200071,,,,,
山口県,,山口県,,宇部市中部第１地域包括支援センター,,介護予防支援,宇部市中村2－7－15,,33.963543,131.262436,0836-43-9551,,0836-35-9206,,社会福祉法人 むべの里光栄,3500200089,,,,,
山口県,,山口県,,宇部市中部第２地域包括支援センター,,介護予防支援,宇部市若松町8－3,,33.960457,131.239838,0836-39-6131,,0836-39-8134,,社会福祉法人 神原苑,3500200097,,,,,
山口県,,山口県,,宇部市北部西地域包括支援センター,,介護予防支援,宇部市船木833－3,,34.049004,131.193573,0836-67-0506,,0836-67-1413,,社会福祉法人 扶老会,3500200104,,,,,
山口県,,山口県,,宇部市南部第１地域包括支援センター,,介護予防支援,宇部市東芝中町4－45　柏ビル,,33.942123,131.257675,0836-38-8551,,0836-38-8552,,医療生活協同組合 健文会,3500200112,,,,,
山口県,,山口県,,宇部市南部第２地域包括支援センター,,介護予防支援,宇部市寿町3－2－26,,33.951855,131.252853,0836-38-3220,,0836-38-3221,,医療法人 仁心会,3500200120,,,,,
山口県,,山口県,,宇部市東部第１地域包括支援センター,,介護予防支援,宇部市東岐波4940－1,,33.970448,131.331055,0836-39-6971,,0836-39-6972,,社会福祉法人むべの里光栄,3500200138,,,,,
山口県,,山口県,,美祢市地域包括支援センター,,介護予防支援,美祢市大嶺町東分326－1,,34.166374,131.20607,0837-54-0138,,0837-52-1490,,美祢市,3501300010,,,,,
山口県,,山口県,,美祢東地域包括支援センター,,介護予防支援,美祢市秋芳町秋吉5243－3,,34.232285,131.297791,0837-62-0155,,0837-62-0337,,社会福祉法人豊徳会,3501300036,,,,,
山口県,,山口県,,山陽小野田市地域包括支援センター,,介護予防支援,山陽小野田市日の出1－1－1,,34.003357,131.182587,0836-82-1149,,,,山陽小野田市,3501600013,,,,,
山口県,,山口県,,下関市本庁東部地域包括支援センター,,介護予防支援,下関市南部町1－1,,33.957863,130.940689,083-231-1943,,083-231-1945,,下関市,3500100015,,,,,
山口県,,山口県,,下関市川中地域包括支援センター,,介護予防支援,下関市川中豊町3－3－5,,33.997932,130.938995,083-252-6223,,083-252-2195,,一般社団法人下関市医師会,3500100031,,,,,
山口県,,山口県,,下関市豊浦地域包括支援センター,,介護予防支援,下関市豊浦町川棚6895－1,,34.14529,130.924118,083-775-2941,,083-775-2942,,社会福祉法人下関市社会福祉協議会,3500100049,,,,,
山口県,,山口県,,下関市東部地域包括支援センター,,介護予防支援,下関市王司上町1－2－20,,34.046097,131.013489,083-249-2015,,083-248-2830,,社会福祉法人下関市社会福祉協議会,3500100056,,,,,
山口県,,山口県,,下関市豊北地域包括支援センター,,介護予防支援,下関市豊北町滝部3140－1,,34.295853,130.946243,083-782-1904,,083-782-1909,,社会福祉法人下関市社会福祉協議会,3500100064,,,,,
山口県,,山口県,,下関市本庁西部地域包括支援センター,,介護予防支援,下関市上新地町3－5－5,,33.958481,130.920609,083-250-8521,,083-250-8561,,医療法人茜会,3500100072,,,,,
山口県,,山口県,,下関市本庁北部地域包括支援センター,,介護予防支援,下関市武久町2－2－13,,33.976597,130.920715,083-255-1111,,083-255-7717,,医療法人社団 青寿会,3500100080,,,,,
山口県,,山口県,,下関市彦島地域包括支援センター,,介護予防支援,下関市彦島江の浦町1－5－2,,33.936623,130.912338,083-266-6516,,083-227-3112,,社会福祉法人 松美会,3500100098,,,,,
山口県,,山口県,,下関市長府地域包括支援センター,,介護予防支援,下関市長府松小田本町1－26,,34.020157,131.001083,083-227-3151,,083-248-3900,,社会福祉法人 朋愛会,3500100106,,,,,
山口県,,山口県,,下関市安岡・吉見地域包括支援センター,,介護予防支援,下関市富任町1－4－1－3,,34.0187,130.917969,083-249-5015,,083-249-6015,,社会福祉法人 松涛会,3500100114,,,,,
山口県,,山口県,,下関市勝山・内日地域包括支援センター,,介護予防支援,下関市形山みどり町14－16,,34.015125,130.954269,083-227-2700,,083-227-2701,,社会福祉法人 暁会,3500100122,,,,,
山口県,,山口県,,下関市菊川・豊田地域包括支援センター,,介護予防支援,下関市菊川町下岡枝172－2,,34.124542,131.031219,083-287-2870,,083-287-2873,,社会福祉法人 菊水会,3500100130,,,,,
山口県,,山口県,,長門市地域包括支援センター,,介護予防支援,長門市東深川1339－2,,34.371391,131.183594,0837-23-1244,,,,長門市,3501100014,,,,,
山口県,,山口県,,長門市東地域包括支援センター,,介護予防支援,長門市仙崎198－1,,34.375103,131.195663,0837-27-0410,,0837-27-0411,,社会福祉法人 福祥会,3501100022,,,,,
山口県,,山口県,,長門市西地域包括支援センター,,介護予防支援,長門市油谷新別名10803,,34.373348,131.060364,0837-33-2020,,0837-32-0230,,社会福祉法人長門市社会福祉協議会,3501100030,,,,,
山口県,,山口県,,萩市地域包括支援センター,,介護予防支援,萩市江向510,,34.408077,131.398972,0838-25-3521,,,,萩市,3500400019,,,,,
山口県,,山口県,,阿武町総合相談センター,,介護予防支援,阿武郡阿武町奈古3081－5,,34.515255,131.516464,08388-2-3313,,08388-2-3615,,社会福祉法人阿武町社会福祉協議会,3507820011,,,,,
山口県,,山口県,,特別養護老人ホームはまゆう苑,,介護老人福祉施設,下関市横野町3－15－10,,34.034821,130.910721,083-258-3800,,083-258-5397,,社会福祉法人 松涛会,3570100093,,,40名,,
山口県,,山口県,,特別養護老人ホームみどり園,,介護老人福祉施設,下関市長府才川2－21－1,,34.024536,130.999893,083-248-3222,,083-248-3937,,社会福祉法人 朋愛会,3570100440,,,84名,,
山口県,,山口県,,特別養護老人ホーム慈公園,,介護老人福祉施設,下関市稗田中町8－38,,33.995922,130.925934,083-252-7500,,083-254-8970,,社会福祉法人 稗田福祉会,3570100465,,,50名,,
山口県,,山口県,,特別養護老人ホームアイユウの苑,,介護老人福祉施設,下関市彦島迫町3－17－2,,33.938328,130.900558,083-266-8287,,083-266-7276,,社会福祉法人 松美会,3570100580,,,100名,,
山口県,,山口県,,特別養護老人ホーム寿海荘,,介護老人福祉施設,下関市武久町2－53－8,,33.981216,130.917114,083-253-5251,,083-252-8706,,社会福祉法人 祥寿園,3570100606,,,121名,,
山口県,,山口県,,特別養護老人ホームフェニックス,,介護老人福祉施設,下関市小野64－1,,34.034351,130.962555,083-256-5336,,083-256-5025,,社会福祉法人 暁会,3570100630,,,54名,,
山口県,,山口県,,特別養護老人ホーム員光園,,介護老人福祉施設,下関市員光1544,,34.050526,130.984467,083-248-5115,,083-248-5118,,社会福祉法人 やまばと会員光園,3570100663,,,70名,,
山口県,,山口県,,特別養護老人ホーム白滝荘,,介護老人福祉施設,下関市豊北町田耕12426－1,,34.269527,130.988174,083-783-0056,,083-783-0029,,社会福祉法人豊北福祉会,3577800083,,,60名,,
山口県,,山口県,,特別養護老人ホームほたるホームとよた,,介護老人福祉施設,下関市豊田町荒木10051－2,,34.254292,131.047745,083-768-0051,,083-768-0134,,社会福祉法人 豊寿会,3577800117,,,50名,,
山口県,,山口県,,特別養護老人ホームきくがわ苑,,介護老人福祉施設,下関市菊川町下岡枝1064,,34.133572,131.036057,083-287-1220,,083-287-1270,,社会福祉法人 菊水会,3577800208,,,54名,,
山口県,,山口県,,特別養護老人ホーム 貴船園,,介護老人福祉施設,下関市貴船町3－4－1,,33.968594,130.941864,083-223-0261,,083-223-0271,,社会福祉法人恩賜財団済生会支部山口県済生会,3570102198,,,ユニット型 100名,,
山口県,,山口県,,特別養護老人ホーム 豊寿苑,,介護老人福祉施設,下関市豊浦町厚母郷10442,,34.110443,130.903198,083-772-0107,,083-772-0108,,社会福祉法人 豊浦福祉会,3570102883,,,54名,,
山口県,,山口県,,特別養護老人ホーム梨花の里,,介護老人福祉施設,下関市豊北町滝部11042－1,,34.295853,130.946243,083-784-1000,,083-782-0121,,社会福祉法人豊北福祉会,3570103477,,,ユニット型 60名,,
山口県,,山口県,,ユニット型特別養護老人ホームフェニックス,,介護老人福祉施設,下関市小野64－1,,34.034351,130.962555,083-256-5336,,083-256-5025,,社会福祉法人 暁会,3570104970,,,ユニット型 50名,,
山口県,,山口県,,特別養護老人ホーム員光園（ユニット型）,,介護老人福祉施設,下関市員光1544,,34.050526,130.984467,083-248-5115,,083-248-5118,,社会福祉法人 やまばと会員光園,3570104988,,,ユニット型 60名,,
山口県,,山口県,,特別養護老人ホームほたるホームとよた（ユニット型）,,介護老人福祉施設,下関市豊田町荒木10051－2,,34.254292,131.047745,083-768-0051,,083-768-0134,,社会福祉法人 豊寿会,3570104996,,,ユニット型 30名,,
山口県,,山口県,,特別養護老人ホームきくがわ苑（ユニット型）,,介護老人福祉施設,下関市菊川町下岡枝1064,,34.133572,131.036057,083-287-1220,,083-287-1270,,社会福祉法人 菊水会,3570105001,,,ユニット型 30名,,
山口県,,山口県,,介護老人保健施設 青海荘,,介護老人保健施設,下関市武久町2－53－8,,33.981216,130.917114,083-252-7124,,083-252-7125,,医療法人社団 青寿会,3550180008,,,100名,,
山口県,,山口県,,社会医療法人松涛会 老人保健施設コスモス,,介護老人保健施設,下関市横野町3－16－35,,34.034851,130.909927,083-258-3030,,083-258-1300,,社会医療法人 松涛会,3550180016,,,71名,,
山口県,,山口県,,介護老人保健施設豊松苑,,介護老人保健施設,下関市富任町6－17－20,,34.017971,130.923813,083-259-7381,,083-259-7382,,医療法人水の木会,3550180024,,,50名,,
山口県,,山口県,,老人保健施設アイユウ,,介護老人保健施設,下関市長府金屋浜町1－5,,34.002235,130.992264,083-246-5453,,083-246-5485,,医療法人 松永会,3550180032,,,97名,,
山口県,,山口県,,介護老人保健施設さくら寮,,介護老人保健施設,下関市長府才川2－21－2,,34.024475,130.999954,083-248-5211,,083-248-5714,,医療法人 愛の会,3550180040,,,41名,,
山口県,,山口県,,独立行政法人地域医療機能推進機構下関医療センター附属介護老人保健施設,,介護老人保健施設,下関市上新地町3－4－36,,33.958889,130.919113,083-233-7850,,083-233-7851,,独立行政法人地域医療機能推進機構,3550180073,,,72名,,
山口県,,山口県,,老人保健施設ライフ菊川,,介護老人保健施設,下関市菊川町下岡枝1113,,34.133572,131.036057,083-287-3081,,083-287-3082,,医療法人星の里会,3557880006,,,70名,,
山口県,,山口県,,下関市豊浦地域ケアセンター 介護老人保健施設 ひびき苑,,介護老人保健施設,下関市豊浦町小串10007－3,,34.176769,130.937637,083-772-2231,,083-772-4605,,下関市,3550180081,,,50名,,
山口県,,山口県,,介護老人保健施設 ももとせ,,介護老人保健施設,下関市豊北町滝部3669－1,,34.295853,130.946243,083-782-0032,,083-782-0773,,医療法人せんじゅ,3550180115,,,60名,,
山口県,,山口県,,介護療養型老人保健施設 青海荘弐番館,,介護老人保健施設,下関市武久町2－53－8,,33.981216,130.917114,083-252-2124,,083-252-5240,,医療法人社団 青寿会,3550180131,,,60名,,
山口県,,山口県,,介護老人保健施設 葵の園・下関,,介護老人保健施設,下関市吉見新町1－6－17,,34.069504,130.899628,083-286-2137,,083-286-5428,,医療法人社団葵会,3550180149,,,96名,,
山口県,,山口県,,医療法人 星の里会 岡病院,,介護療養型医療施設,下関市小月本町2－15－20,,34.070522,131.036469,083-282-0070,,083-282-4327,,医療法人星の里会,3510113677,,,32名,,
山口県,,山口県,,特別養護老人ホーム ビオラ・ユウ,,地域密着型介護老人福祉施設,岩国市由宇町北1－5－20,,34.04937,132.211472,0827-62-1133,,0827-62-1134,,社会福祉法人 緑風会,3590800037,,,ユニット型 29名,,
山口県,,山口県,,特別養護老人ホーム 秀東館 光陽,,地域密着型介護老人福祉施設,岩国市周東町用田341,,34.068146,132.059921,0827-84-6000,,0827-84-6515,,社会福祉法人 豊心会,3590800243,,,ユニット型29名,,
山口県,,山口県,,シンシアゆうわ,,地域密着型介護老人福祉施設,岩国市藤生町3－27－8,,34.120247,132.190186,0827-34-6002,,0827-34-6011,,社会福祉法人 恒和会,3590800300,,,ユニット型 29名,,
山口県,,山口県,,特別養護老人ホーム かなえ,,地域密着型介護老人福祉施設,岩国市錦見3－7－55,,34.165905,132.198792,0827-44-2233,,0827-44-2234,,社会福祉法人 鼎会,3590800383,,,ユニット型 24名,,
山口県,,山口県,,特別養護老人ホーム樂寿苑,,地域密着型介護老人福祉施設,岩国市美和町生見字石兼2489－1,,34.247898,132.086365,0827-97-0800,,0827-97-0808,,社会福祉法人力水会,3590800516,,,29名,,
山口県,,山口県,,ユニット型特別養護老人ホーム つつじ苑,,地域密着型介護老人福祉施設,熊毛郡平生町曽根10126－2,,33.9217,132.070984,0820-56-1050,,0820-56-1052,,社会福祉法人 うちうみ会,3597340060,,,ユニット型 21名,,
山口県,,山口県,,地域密着型特別養護老人ホーム ほしのさと,,地域密着型介護老人福祉施設,下松市生野屋南1－13－1,,34.032597,131.874741,0833-45-3100,,0833-45-3200,,社会福祉法人 くだまつ平成会,3590700112,,,ユニット型 20名,,
山口県,,山口県,,地域密着型特別養護老人ホーム ほがらか,,地域密着型介護老人福祉施設,下松市山田256,,34.034492,131.905945,0833-47-1717,,0833-47-1718,,社会福祉法人 元気の会,3590700146,,,29名,,
山口県,,山口県,,地域密着型特別養護老人ホーム星てらす,,地域密着型介護老人福祉施設,下松市古川町3－1－2,,34.007442,131.872314,0833-44-9516,,0833-44-9512,,社会福祉法人 緑山会,3590700153,,,29名,,
山口県,,山口県,,特別養護老人ホーム 光富士白苑（従来型）,,地域密着型介護老人福祉施設,光市虹ケ浜2－5－7,,33.968704,131.918777,0833-71-3090,,0833-71-3196,,社会福祉法人 光富士白苑,3591000116,,,20名,,
山口県,,山口県,,地域密着型特別養護老人ホームひいらぎ,,地域密着型介護老人福祉施設,光市光井9－8－30,,33.959682,131.945816,0833-71-6155,,0833-71-6156,,社会福祉法人光仁会,3591000207,,,29名,,
山口県,,山口県,,地域密着型特別養護老人ホーム光ケ丘,,地域密着型介護老人福祉施設,光市光ケ丘5－18,,33.981831,131.918854,0833-74-1200,,0833-74-1202,,社会福祉法人ひかり苑,3591000223,,,,,
山口県,,山口県,,地域密着型特別養護老人ホーム光富士白苑 四季の風,,地域密着型介護老人福祉施設,光市光ケ丘4－2,,33.980675,131.920975,0833-48-5880,,0833-48-5881,,社会福祉法人 光富士白苑,3591000272,,,29名,,
山口県,,山口県,,地域密着型特別養護老人ホームくすのき苑,,地域密着型介護老人福祉施設,周南市城ケ丘3－6－1,,34.043266,131.841156,0834-33-8881,,0834-33-8882,,社会福祉法人 光仁会,3591500289,,,ユニット型 29名,,
山口県,,山口県,,特別養護老人ホーム ヘスティア華城,,地域密着型介護老人福祉施設,防府市伊佐江1039－1,,34.039661,131.544266,0835-27-1133,,0835-27-1135,,社会福祉法人 華世会,3570600456,,,(1) 20名、(2) ユニット型 9名,,
山口県,,山口県,,特別養護老人ホーム 自由の杜,,地域密着型介護老人福祉施設,防府市大崎801－1,,34.06316,131.538696,0835-27-5505,,0835-27-5504,,社会福祉法人 ひとつの会,3590600148,,,ユニット型　29名,,
山口県,,山口県,,特別養護老人ホームひごろもそう,,地域密着型介護老人福祉施設,防府市浜方8－1,,34.02528,131.573181,0835-28-7706,,0835-28-7726,,社会福祉法人 勝縁福祉会,3590600189,,,ユニット型　29名,,
山口県,,山口県,,特別養護老人ホームあかつき苑防府,,地域密着型介護老人福祉施設,防府市江泊1790,,34.05368,131.608292,0835-28-7660,,0835-23-6776,,社会福祉法人 暁会,3590600205,,,ユニット型 29名,,
山口県,,山口県,,特別養護老人ホーム フィラージュ開出,,地域密着型介護老人福祉施設,防府市開出西町32－8,,34.050682,131.542435,0835-28-9300,,0835-28-9303,,社会福祉法人 ひとつの会,3590600221,,,ユニット型 29名,,
山口県,,山口県,,済生会山口地域ケアセンター特別養護老人ホームにほ苑,,地域密着型介護老人福祉施設,山口市仁保中郷988－1,,34.199314,131.576553,083-929-5110,,083-929-5111,,社会福祉法人恩賜財団済生会支部山口県済生会,3590300079,,,ユニット型 20名,,
山口県,,山口県,,済生会山口地域ケアセンター特別養護老人ホーム福寿園,,地域密着型介護老人福祉施設,山口市朝倉町5－4,,34.175125,131.453796,083-934-6301,,083-934-6303,,社会福祉法人恩賜財団済生会支部山口県済生会,3590300095,,,ユニット型 20名,,
山口県,,山口県,,特別養護老人ホームハートホーム中央,,地域密着型介護老人福祉施設,山口市神田町4－8,,34.172569,131.457535,083-941-6740,,083-941-6790,,社会福祉法人青藍会,3590300210,,,ユニット型　29名,,
山口県,,山口県,,特別養護老人ホームハートホーム宮野,,地域密着型介護老人福祉施設,山口市宮野下2996－1,,34.200432,131.504364,083-934-5600,,083-934-5605,,社会福祉法人青藍会,3590300244,,,29名,,
山口県,,山口県,,特別養護老人ホーム小郡・山手一番館いこいの丘,,地域密着型介護老人福祉施設,山口市小郡尾崎町2－1,,34.108932,131.395996,083-974-0200,,083-973-6700,,社会福祉法人 愛世会,3590300277,,,(1) ユニット型 9名、(2) ユニット型 11名,,
山口県,,山口県,,特別養護老人ホーム とくぢ苑,,地域密着型介護老人福祉施設,山口市徳地八坂1330,,34.223145,131.664078,0835-56-1306,,0835-56-1849,,社会福祉法人 佐波福祉会,3590300285,,,ユニット型 20名,,
山口県,,山口県,,特別養護老人ホーム山口あかり園,,地域密着型介護老人福祉施設,山口市黒川3363,,34.131638,131.438644,083-921-1618,,083-932-5370,,社会福祉法人 博愛会,3590300293,,,ユニット型 20名,,
山口県,,山口県,,特別養護老人ホーム山口喜楽園,,地域密着型介護老人福祉施設,山口市大内長野636,,34.158142,131.519363,083-927-1765,,083-927-6517,,社会福祉法人豊友会,3590300384,,,29名,,
山口県,,山口県,,特別養護老人ホーム オ・サーバａｉｏｉ,,地域密着型介護老人福祉施設,山口市下小鯖11331－12,,34.128128,131.546036,083-902-1521,,083-902-1510,,社会福祉法人ひとつの会,3590300434,,,29名,,
山口県,,山口県,,特別養護老人ホームむべの里 博愛園,,地域密着型介護老人福祉施設,宇部市中村2－7－18,,33.963333,131.26236,0836-37-0366,,0836-21-5244,,社会福祉法人むべの里光栄,3590200121,,,ユニット型  29名,,
山口県,,山口県,,特別養護老人ホーム あすとぴあ,,地域密着型介護老人福祉施設,宇部市あすとぴあ7－1－2,,33.980404,131.296555,0836-53-5555,,0836-53-5556,,社会福祉法人 アスワン山荘,3590200220,,,29名,,
山口県,,山口県,,特別養護老人ホームむべの里,,地域密着型介護老人福祉施設,宇部市東須恵320－1,,33.975182,131.189468,0836-43-1735,,0836-43-1889,,社会福祉法人むべの里光栄,3590200246,,,25名,,
山口県,,山口県,,特別養護老人ホームむべの里 岬,,地域密着型介護老人福祉施設,宇部市明神町1－3－25,,33.930683,131.260513,0836-43-7660,,0836-43-7506,,社会福祉法人 むべの里光栄,3590200295,,,29名,,
